qz,qy,qx,qw
0.347442627,0.460690141,0.537884533,0.614596188
0.348321766,0.461302191,0.537442923,0.614025533
0.349087864,0.461876988,0.537049472,0.613502383
0.349701703,0.46244216,0.536619902,0.613102794
0.350149512,0.462967336,0.536190808,0.612826228
0.350385249,0.463511139,0.535882115,0.612550378
0.350647718,0.464011073,0.535478771,0.612374365
0.351310402,0.464698732,0.534769416,0.612092972
0.351552814,0.465210766,0.534361303,0.611921191
0.352012902,0.465822816,0.533805966,0.611675739
0.352560163,0.466380954,0.53322804,0.611439288
0.353210866,0.466930777,0.532642663,0.611154258
0.353745639,0.467327714,0.532222688,0.610907376
0.354517341,0.467890084,0.531722307,0.610465169
0.355404168,0.468496531,0.531164646,0.609969676
0.356286913,0.469046831,0.530639768,0.609488428
0.35711658,0.46947369,0.530290365,0.608978093
0.358000815,0.469896793,0.529991448,0.608392537
0.358725786,0.470193237,0.529808223,0.607895851
0.359554946,0.470644951,0.52943933,0.607377589
0.360493988,0.471173614,0.528922379,0.606861293
0.361259371,0.471546412,0.528552532,0.606438696
0.362030298,0.471924126,0.528198302,0.605993569
0.362901747,0.472410291,0.52766788,0.605555475
0.36388132,0.472936869,0.526922047,0.605205953
0.364926398,0.473469257,0.526129365,0.604849935
0.365793675,0.473869711,0.525546134,0.604519427
0.366556346,0.474176586,0.525038123,0.60425818
0.367562056,0.474611849,0.524301589,0.603945017
0.368549556,0.47499153,0.523588836,0.603662968
0.369330764,0.475156814,0.523111105,0.60346961
0.370002717,0.475280702,0.52276957,0.603256345
0.370828032,0.47559154,0.522262096,0.602944076
0.371644676,0.475898564,0.521717727,0.602670193
0.372394174,0.476184726,0.521220088,0.602412045
0.373173177,0.476497382,0.520699739,0.602132678
0.373807251,0.476684332,0.520289719,0.601945817
0.374545306,0.476983726,0.519822121,0.601653814
0.375280052,0.47726959,0.519337714,0.60138756
0.375937194,0.477516502,0.518915534,0.601145446
0.376615912,0.477852106,0.518408358,0.600891471
0.377255797,0.478244036,0.517885864,0.600628793
0.377880841,0.478621781,0.517404675,0.600349605
0.378627807,0.478984416,0.516863823,0.600055575
0.379178494,0.479143411,0.516492307,0.599900842
0.379922986,0.479455084,0.516018391,0.599588513
0.380559236,0.479663521,0.515579581,0.599395752
0.381289065,0.479966134,0.515028,0.59916383
0.381916761,0.480217665,0.514638662,0.59889704
0.382710606,0.480633438,0.51412034,0.598501801
0.383230567,0.480813116,0.513796687,0.598302603
0.383683085,0.480957031,0.513549507,0.598109126
0.384190172,0.481156021,0.5133183,0.597821951
0.384646207,0.481386364,0.513129532,0.597505271
0.385320842,0.481873304,0.512678981,0.597064674
0.385889173,0.482330859,0.512220979,0.596721172
0.38637194,0.482814372,0.511809826,0.596370459
0.386797011,0.483226568,0.511424661,0.59609139
0.387215674,0.483569592,0.511022151,0.595886588
0.387796044,0.483986139,0.510540366,0.595583856
0.388239861,0.484215975,0.510203958,0.595396221
0.388767332,0.484472185,0.50981015,0.595180869
0.38934058,0.484740257,0.509382129,0.594954312
0.389931798,0.484998703,0.508977592,0.594702661
0.390378386,0.485104144,0.508756161,0.594513118
0.390939772,0.485277206,0.508473337,0.594244897
0.391398013,0.485330462,0.50830704,0.594042003
0.392009705,0.485568434,0.507963538,0.5937379
0.392632186,0.485859603,0.507529795,0.593459308
0.39318949,0.486145586,0.507077932,0.593242347
0.393575013,0.486283809,0.50676918,0.593137205
0.393945217,0.48636803,0.506499767,0.593052506
0.394540131,0.486659825,0.506026149,0.592821956
0.395031422,0.486908197,0.505715132,0.592556119
0.395417005,0.48709479,0.50549686,0.592331827
0.395794481,0.487240285,0.505259991,0.592162073
0.396281153,0.487497717,0.504906237,0.591926396
0.396713525,0.487722754,0.504606247,0.59170723
0.397054553,0.487869233,0.504379988,0.591550589
0.397229791,0.487890035,0.504300892,0.591483235
0.397648126,0.488150239,0.504063368,0.591189861
0.39798072,0.488415092,0.503878653,0.590904713
0.398185372,0.488590389,0.503775656,0.590709686
0.398596823,0.48892507,0.50348264,0.590404987
0.398857147,0.489107221,0.503288567,0.590243757
0.399012357,0.489227027,0.503152311,0.59015578
0.399385095,0.489527136,0.502826929,0.589932084
0.399761438,0.489735454,0.502518535,0.589766979
0.400074571,0.489875615,0.502305448,0.589619756
0.400399178,0.490010351,0.502122223,0.589443505
0.400865853,0.490261912,0.501785159,0.589204073
0.400946409,0.49025628,0.501788259,0.589151382
0.401150525,0.490397185,0.501706243,0.58896488
0.401261687,0.490451545,0.501712501,0.588838637
0.401477367,0.490578264,0.501633048,0.588653743
0.401764482,0.490770727,0.501456678,0.58844763
0.401887417,0.490855038,0.501429975,0.588316083
0.401983768,0.490905762,0.501478672,0.588166416
0.402102292,0.491030067,0.501444161,0.588011026
0.402133465,0.491131276,0.501415312,0.587929785
0.402111679,0.491177857,0.501439869,0.587884843
0.401745677,0.490952045,0.501786649,0.588027775
0.401678801,0.490983576,0.501886845,0.587961614
0.401829243,0.491198033,0.501758933,0.58778882
0.40183109,0.491285831,0.501733065,0.587736309
0.401858211,0.491363674,0.501713634,0.587669253
0.401841879,0.491410434,0.501736104,0.587622106
0.401958227,0.491565108,0.501644194,0.587491632
0.402104467,0.491721392,0.501544178,0.587346137
0.402152628,0.491802067,0.501547456,0.587242842
0.402129412,0.491827279,0.501671731,0.587131441
0.402313381,0.491973698,0.501598954,0.586944878
0.402240872,0.491900057,0.501714647,0.586957395
0.402366251,0.492023706,0.501658916,0.586815536
0.40233174,0.492041618,0.501699746,0.586789191
0.402518153,0.492174566,0.50155735,0.586671591
0.40266028,0.492208242,0.501489878,0.586603463
0.402866811,0.492309511,0.501352489,0.586494148
0.40298304,0.492313117,0.501331389,0.586429298
0.403155416,0.492367148,0.501277626,0.5863114
0.403367788,0.492410541,0.501176119,0.586215615
0.403460503,0.492386997,0.501203716,0.586148024
0.403688997,0.492477298,0.501119077,0.585987151
0.403774321,0.49240759,0.501085639,0.586015582
0.404058486,0.492477417,0.500902236,0.58591783
0.404205501,0.492437005,0.500854671,0.585891068
0.404310018,0.49236089,0.500865519,0.585873604
0.404324025,0.492216587,0.500942409,0.58591944
0.404516309,0.492233038,0.50083071,0.585868418
0.404583722,0.492150784,0.500872016,0.585855663
0.404662639,0.492108345,0.500871539,0.585837185
0.404741555,0.492051721,0.500832081,0.585864007
0.404880643,0.492069483,0.500752211,0.585821211
0.404936343,0.492055506,0.500716925,0.585824668
0.405174762,0.492180049,0.50051111,0.58573103
0.405299336,0.492228806,0.500396788,0.585701585
0.405477613,0.492293775,0.500270426,0.58563149
0.405649126,0.492366135,0.500151396,0.585553527
0.405778378,0.49241069,0.500121593,0.58545202
0.40593639,0.492516339,0.500038803,0.585324287
0.406153113,0.492633611,0.499899983,0.585193813
0.406279176,0.492669851,0.499872059,0.585099638
0.406446964,0.492758781,0.499805182,0.584965348
0.406499207,0.492732257,0.499863297,0.58490169
0.406510293,0.492715299,0.499953747,0.58483094
0.406627595,0.492807478,0.499952495,0.584672809
0.406676233,0.492866307,0.499973208,0.58457166
0.406700164,0.492898792,0.499980778,0.584521174
0.406964153,0.493136764,0.499758959,0.584326386
0.406934172,0.493106574,0.499811888,0.584327459
0.406929672,0.493138999,0.499838948,0.584280074
0.406887889,0.493154287,0.499877453,0.584263325
0.406890959,0.493213415,0.499861747,0.584224701
0.407013774,0.493433267,0.499743551,0.584054649
0.406845242,0.493427724,0.499852061,0.584083855
0.406916976,0.49359262,0.499736637,0.583993316
0.406943709,0.493714243,0.499638647,0.583955705
0.406984299,0.493843198,0.499536932,0.583905399
0.406530201,0.49354583,0.499905437,0.584157705
0.406686634,0.493716627,0.49982658,0.583971918
0.406633258,0.493634701,0.499950707,0.583972156
0.406593204,0.493544519,0.500092626,0.583954751
0.40661338,0.49347508,0.500168025,0.583934844
0.406710535,0.493454039,0.500141323,0.583907783
0.406813145,0.493470788,0.500153899,0.583811402
0.406917602,0.49346754,0.500177681,0.583720922
0.407032371,0.493378729,0.500189722,0.583705664
0.40719384,0.493326128,0.50018543,0.583641231
0.407437682,0.493331462,0.500109076,0.583531976
0.407720834,0.493384778,0.499968797,0.58340925
0.407733589,0.493257821,0.500040293,0.583446443
0.407952785,0.493293583,0.499904573,0.583379269
0.408052295,0.493198484,0.499854505,0.583432972
0.408186913,0.493109524,0.499797434,0.583462954
0.408347428,0.493084401,0.499686539,0.583466828
0.408404112,0.493012965,0.499654144,0.583515227
0.408443958,0.492940038,0.499642015,0.583559334
0.408556849,0.492968619,0.499540538,0.583543062
0.408637047,0.493012935,0.499450654,0.583526433
0.408590615,0.492972553,0.49944815,0.583595216
0.4085733,0.492977291,0.499422163,0.583625495
0.408655584,0.493058413,0.499361485,0.583551347
0.408620507,0.493005574,0.499412507,0.583576858
0.40862152,0.492955685,0.49942562,0.583607078
0.408644229,0.492903858,0.499428988,0.583632052
0.408604383,0.492861807,0.499469131,0.583661139
0.408617735,0.492842585,0.499495387,0.583645523
0.408728242,0.492809653,0.499439925,0.583643436
0.408806026,0.492730021,0.499440223,0.583655894
0.408849239,0.492629409,0.499495119,0.583663583
0.409075499,0.492624909,0.499404997,0.583585978
0.409322917,0.492568791,0.499267429,0.583577573
0.409578025,0.492514461,0.499150634,0.583544314
0.40958181,0.492268234,0.499292344,0.583628237
0.409757912,0.492152274,0.499301374,0.58359468
0.409806073,0.491862893,0.499408931,0.583712757
0.409914464,0.491606146,0.499443918,0.583822966
0.410040498,0.491424829,0.499494821,0.583843589
0.410043061,0.491182923,0.49963662,0.583923995
0.410322487,0.491162062,0.499442011,0.583911777
0.410430878,0.491005749,0.499317318,0.584073663
0.410521626,0.490850419,0.499210328,0.584231913
0.410691023,0.490783274,0.499013007,0.584337831
0.410792559,0.490672469,0.498863757,0.584486902
0.410821587,0.490505576,0.49878037,0.584677756
0.410874158,0.490375578,0.498717785,0.584803224
0.410939604,0.490303308,0.498660654,0.584866524
0.41098544,0.490248501,0.498597831,0.584933817
0.411201745,0.490297318,0.498357296,0.584945858
0.411298454,0.490259737,0.49813056,0.585102499
0.41139251,0.490281641,0.497870088,0.585239649
0.411594987,0.490397513,0.497548491,0.585273743
0.411582351,0.490230024,0.497423142,0.585529447
0.411630094,0.490092963,0.497276843,0.585734844
0.411661804,0.489935786,0.497240633,0.585874736
0.411389917,0.489514738,0.497484446,0.586210608
0.411355227,0.48929286,0.497552752,0.586362183
0.411396801,0.489145428,0.49760738,0.586409688
0.411457598,0.489015549,0.49764815,0.586440742
0.41148901,0.48886016,0.497716576,0.586490214
0.411626846,0.488734484,0.497692287,0.586518824
0.411585689,0.488429964,0.497783005,0.586724341
0.411448687,0.488158345,0.497993082,0.586868167
0.411358386,0.488032281,0.498153508,0.586900234
0.411212415,0.487877905,0.498291314,0.587013841
0.411012024,0.487685889,0.49844417,0.587183952
0.410858184,0.487622172,0.498543948,0.587259829
0.410626173,0.487538725,0.498674184,0.587380826
0.410532773,0.487581611,0.498628467,0.587449312
0.41026324,0.487476707,0.498720944,0.587646127
0.410081446,0.487511784,0.498693705,0.587767005
0.409838885,0.48761943,0.498757184,0.587793052
0.409426183,0.487668246,0.49897927,0.587851703
0.409248948,0.487885416,0.498980105,0.587794185
0.409090072,0.48802951,0.498977482,0.58778739
0.40893054,0.488124132,0.498998791,0.587801695
0.408799678,0.488204658,0.499047011,0.587784886
0.408614457,0.488135457,0.499270529,0.58778137
0.408557981,0.488036901,0.499483556,0.587721527
0.408511102,0.487844288,0.499754816,0.58768338
0.40855515,0.487658441,0.499977201,0.587617874
0.408641547,0.487423092,0.500144482,0.587610662
0.408721685,0.487109512,0.500343263,0.58764571
0.408748806,0.486699879,0.500645339,0.587709069
0.409008116,0.48642695,0.500763416,0.587653935
0.409049839,0.485978574,0.501018286,0.587778628
0.409066319,0.485604614,0.501225471,0.587899625
0.40907383,0.485387832,0.501318276,0.587994277
0.408830792,0.485076308,0.501535773,0.588234842
0.408571094,0.484862834,0.501708388,0.588444054
0.408230513,0.484626263,0.50189209,0.588718593
0.406446815,0.483225852,0.503136873,0.590039849
0.406103343,0.483229727,0.503205776,0.590214431
0.405679822,0.483328193,0.503397226,0.590261757
0.405208051,0.483368158,0.503473401,0.590488136
0.404852092,0.483533144,0.503311515,0.590735137
0.404392928,0.483689159,0.503234923,0.590987086
0.404094309,0.483844757,0.503098905,0.591179788
0.403897583,0.483850271,0.503022969,0.591374278
0.403880894,0.483743459,0.502982557,0.591507435
0.403986156,0.483606249,0.502994657,0.591537476
0.404029131,0.483414173,0.503178656,0.591508627
0.404053301,0.483161241,0.503436863,0.591479063
0.404120088,0.482833356,0.503762364,0.591423988
0.404274762,0.482547939,0.504109442,0.591255486
0.404415786,0.48224923,0.504435122,0.591125011
0.404743671,0.482128948,0.504479468,0.590960801
0.40496105,0.481903911,0.504466712,0.591006339
0.405332446,0.481768072,0.504182041,0.591105402
0.405780286,0.481685013,0.503738403,0.591244042
0.406328052,0.481689572,0.503172219,0.591346264
0.406854302,0.481628239,0.502545238,0.591567457
0.40712738,0.481349975,0.50212574,0.591962218
0.407554328,0.481250167,0.501636446,0.592164338
0.40798977,0.481197715,0.50116986,0.592302203
0.4083516,0.481116772,0.500831485,0.592404783
0.4087587,0.481140256,0.500539303,0.592351973
0.40899995,0.481039554,0.500446737,0.592345357
0.409279108,0.481092304,0.500323892,0.592213511
0.40947482,0.481165618,0.500249624,0.592081368
0.40973404,0.481299907,0.50010246,0.591917157
0.409942329,0.481379688,0.500014722,0.591782212
0.410232663,0.481484503,0.499828845,0.591652751
0.410592973,0.481638342,0.499536246,0.59152472
0.410859764,0.481737435,0.499372691,0.591396809
0.411139369,0.48184064,0.499248743,0.591223061
0.411531329,0.482019007,0.499082208,0.590945542
0.411866993,0.482155949,0.498916805,0.590739548
0.412130028,0.482385218,0.498674959,0.590573132
0.412359685,0.482636124,0.49847737,0.590374589
0.412568092,0.482847273,0.498294979,0.590210319
0.412779778,0.483026713,0.498128474,0.590056002
0.412959546,0.483204871,0.498018891,0.589876831
0.413215429,0.48348096,0.497825593,0.589634538
0.41330263,0.483568102,0.497781396,0.58953923
0.413434565,0.483709186,0.497790277,0.589323401
0.413565427,0.483823776,0.497876704,0.589064479
0.413801461,0.483995646,0.497822464,0.588803351
0.41400966,0.484113067,0.497756928,0.588615835
0.414225936,0.484223932,0.497730881,0.588394403
0.414470941,0.484358311,0.497671723,0.58816129
0.414634138,0.484384507,0.497659892,0.588034689
0.41481784,0.484386802,0.497627109,0.587930977
0.415101409,0.484481782,0.497496694,0.587762952
0.4152807,0.484547526,0.497460216,0.587612927
0.415374011,0.484583676,0.497451127,0.587524891
0.415490568,0.484588742,0.497341096,0.587531388
0.41559726,0.484607249,0.497326493,0.587453067
0.415574253,0.484575301,0.497489214,0.587357879
0.415536016,0.484593272,0.497616172,0.587262571
0.415529251,0.48474437,0.497624576,0.587135494
0.415443957,0.484938681,0.497610182,0.587047637
0.41533488,0.485122442,0.497535527,0.587036252
0.415288508,0.485356957,0.497389585,0.58699888
0.415217251,0.485594004,0.497305483,0.586924493
0.415137708,0.485800326,0.497244179,0.586861968
0.415055096,0.485957861,0.497185439,0.586839736
0.414898634,0.486033887,0.49724552,0.586836517
0.414740056,0.486093283,0.497390032,0.586776912
0.414646864,0.486182868,0.497535318,0.586645365
0.414484829,0.486169696,0.497707009,0.586625159
0.414437115,0.486185044,0.497804523,0.586563408
0.414526492,0.486262858,0.497874379,0.586376429
0.414623439,0.48628667,0.497938097,0.586234033
0.414806008,0.486337751,0.497923404,0.586074948
0.414911956,0.486354113,0.497950703,0.58596319
0.414998263,0.486380637,0.497949481,0.585881054
0.415141433,0.486491591,0.497850567,0.585771561
0.415224731,0.486575037,0.497785538,0.585698485
0.414948463,0.486356229,0.497993141,0.585899532
0.414959073,0.486418664,0.497958064,0.585869968
0.415149242,0.486632288,0.497773826,0.5857144
0.415194809,0.486691326,0.497684002,0.585709393
0.415275753,0.486797273,0.497575909,0.585655749
0.415271819,0.486898303,0.49752748,0.585615695
0.415327609,0.48693344,0.497461468,0.585602999
0.415458381,0.487009645,0.497368693,0.585525692
0.415544808,0.487083763,0.497406662,0.585370421
0.415655792,0.48717019,0.497418344,0.585209727
0.415800631,0.487224817,0.497345597,0.585123181
0.416037142,0.487341553,0.497210443,0.584972739
0.416212142,0.487398177,0.497142047,0.584859192
0.416422755,0.487395942,0.497034907,0.584802151
0.416646361,0.487307817,0.496964425,0.584776223
0.416882783,0.487230211,0.496867836,0.584754527
0.417074293,0.487178087,0.496789545,0.584727883
0.417231917,0.487139404,0.496776402,0.584658802
0.417384565,0.48707369,0.496761769,0.584617078
0.417575717,0.48704499,0.496682197,0.584572077
0.417725146,0.487092346,0.496581256,0.584511638
0.41787523,0.487168849,0.496426225,0.584472239
0.417869687,0.487168014,0.496373206,0.584521949
0.417916417,0.487230629,0.496314496,0.584486187
0.41794458,0.4872455,0.496266723,0.584494233
0.417892992,0.487166822,0.496299624,0.584568739
0.417831361,0.487100869,0.496332943,0.58463943
0.417817742,0.487050086,0.496313363,0.584708154
0.417877674,0.487069964,0.496254653,0.584698558
0.417850018,0.487035602,0.496327013,0.584685564
0.4179129,0.487070501,0.496350706,0.584591389
0.417987555,0.487070769,0.496344209,0.584543288
0.417956889,0.48696509,0.496357173,0.584642291
0.417847544,0.486874342,0.496452481,0.584715068
0.41779539,0.486860335,0.496536523,0.584692657
0.417789698,0.486832172,0.496589541,0.584675133
0.417813838,0.486805439,0.496606171,0.584666073
0.417769819,0.486755461,0.496658534,0.584694624
0.417666197,0.486697316,0.496737748,0.584749758
0.417644411,0.48669222,0.496783972,0.584730268
0.417583644,0.486628681,0.496884942,0.584740758
0.417485148,0.486546814,0.497031391,0.584754765
0.417308122,0.48646456,0.497204244,0.584802628
0.417172164,0.486459792,0.49726069,0.584855556
0.416802347,0.486271381,0.497527421,0.585049033
0.415040731,0.484890103,0.499006629,0.586186945
0.413439274,0.483605236,0.500332654,0.587248802
0.412517488,0.482920706,0.501048982,0.587849379
0.410229325,0.481159985,0.502882242,0.589327097
0.408907443,0.480257958,0.503864408,0.590142071
0.407542109,0.47924912,0.504853129,0.591060936
0.406313926,0.478287756,0.505761981,0.59190762
0.405587912,0.47775355,0.506308794,0.592369318
0.404855669,0.477169335,0.506840944,0.592885792
0.40396145,0.476456106,0.507514715,0.593492627
0.402936518,0.475701302,0.50828439,0.59413588
0.401928902,0.474940866,0.509049416,0.594771385
0.401738882,0.474798679,0.509229183,0.594859421
0.400984555,0.474158287,0.509859324,0.595339239
0.400297284,0.473616749,0.510442019,0.595733285
0.399821997,0.47326979,0.510875583,0.595956564
0.399040133,0.47260353,0.511580288,0.596404612
0.398437053,0.472061664,0.51213932,0.596757114
0.397803396,0.471571445,0.512705207,0.597081363
0.397029936,0.471044779,0.513356626,0.597452104
0.396365732,0.470650285,0.513883591,0.597750962
0.395682842,0.470223784,0.514376819,0.598114669
0.395243943,0.470006853,0.514657915,0.598333538
0.394610435,0.469599366,0.515069664,0.598717153
0.394542783,0.469639421,0.514981687,0.598806083
0.3941755,0.469423324,0.515134037,0.599086225
0.393195868,0.468684018,0.5157969,0.599738121
0.39299193,0.468594402,0.515871346,0.599877775
0.392796457,0.46847856,0.515984178,0.599999249
0.392138392,0.467988223,0.51650697,0.60036242
0.391765058,0.467755497,0.516831338,0.600508392
0.391332269,0.467434764,0.517204046,0.600719333
0.39093101,0.467133969,0.517534852,0.600929677
0.390697479,0.466948241,0.517754138,0.601037025
0.390693516,0.466931224,0.517835915,0.600982308
0.390393198,0.466569424,0.518186152,0.601156592
0.390475184,0.466531187,0.518184423,0.601134479
0.390549928,0.466496021,0.518184006,0.601113617
0.390648067,0.466447532,0.518191516,0.601080954
0.390740156,0.466401517,0.518200219,0.601049304
0.390812874,0.466363847,0.518211901,0.60102123
0.390870154,0.466331393,0.518230796,0.600992858
0.390911371,0.466318309,0.518208027,0.600995779
0.390912086,0.466323823,0.518187463,0.601008773
0.390905172,0.466336995,0.518152595,0.601033151
0.390904218,0.466354221,0.518093348,0.601071477
0.390880257,0.466383398,0.518030345,0.601118743
0.39087835,0.466401011,0.517971277,0.601157188
0.390903443,0.466418684,0.517867029,0.601216972
0.390897036,0.466416687,0.517884791,0.601207376
0.390842766,0.466399491,0.518036127,0.601125658
0.390818596,0.466375977,0.518159568,0.601053238
0.39080739,0.466369033,0.518202662,0.601028681
0.390765727,0.466370225,0.518268049,0.600998521
0.390681893,0.466386914,0.518349111,0.600970149
0.390645534,0.466398478,0.5183689,0.600967705
0.390639365,0.466389984,0.518409252,0.600943506
0.390615433,0.466385186,0.518466175,0.600913703
0.390542388,0.466386825,0.518582225,0.600859761
0.390461773,0.466395408,0.518686533,0.600815415
0.390417755,0.466407239,0.518718123,0.600807607
0.390407562,0.466417879,0.518697619,0.6008237
0.390405864,0.466428965,0.518661261,0.600847542
0.390537649,0.466561466,0.518456757,0.600835502
0.390719205,0.46663186,0.518205583,0.60087955
0.390827864,0.466585189,0.518058896,0.60097158
0.390921682,0.466556042,0.518024206,0.600963116
0.390974969,0.466480225,0.518049061,0.600965858
0.391039252,0.466394722,0.518032908,0.601004303
0.391140968,0.466320723,0.51801306,0.601012647
0.391331613,0.466309994,0.51793009,0.600968361
0.391451299,0.466220111,0.517894983,0.600990415
0.39161399,0.466145635,0.517864168,0.600968719
0.391874582,0.466179878,0.517733395,0.600884974
0.392146558,0.466211647,0.517492354,0.600890517
0.392380416,0.466200203,0.517276883,0.6009323
0.392581642,0.466192216,0.51715064,0.60091567
0.392769486,0.466179013,0.517129779,0.600821137
0.392900169,0.46613276,0.517152905,0.600751698
0.393087536,0.466159761,0.517030537,0.600713491
0.393273473,0.466171622,0.516841054,0.600745678
0.393358678,0.466143638,0.516687274,0.600843847
0.393573225,0.466171384,0.516441882,0.600892782
0.393779248,0.466145486,0.51623112,0.600959003
0.393909097,0.46606788,0.516106665,0.601041019
0.39406687,0.466084242,0.516001999,0.601014733
0.394138306,0.466041505,0.515920281,0.601071179
0.394277811,0.466029078,0.515784562,0.601105809
0.394319922,0.465992689,0.515735745,0.601148248
0.394583434,0.466081589,0.515526235,0.60108614
0.394842416,0.466153353,0.515266299,0.601083338
0.395015061,0.466127366,0.515052676,0.601173103
0.395257235,0.466115832,0.514823139,0.601219535
0.395474046,0.466105103,0.514701366,0.601189554
0.395591348,0.466042191,0.514710605,0.601153195
0.395884305,0.466071486,0.514582813,0.601047039
0.396168381,0.466103405,0.5144521,0.600946963
0.39636746,0.466140956,0.514377415,0.600850463
0.396578908,0.466268718,0.514199674,0.600763977
0.396933258,0.466476977,0.513841867,0.600674391
0.397298098,0.466629744,0.513462067,0.600639284
0.397616804,0.46675387,0.513162374,0.600588083
0.397829831,0.466794878,0.51297009,0.600579441
0.398086756,0.466864079,0.512719452,0.600569367
0.398374438,0.466921359,0.512547195,0.600481153
0.39870885,0.466989934,0.512358725,0.600366771
0.398990512,0.467017859,0.51217562,0.600314081
0.399352938,0.467091531,0.511987329,0.600176394
0.399705052,0.467138171,0.511811912,0.600055277
0.400055736,0.467147142,0.511596441,0.599998355
0.400435269,0.467117876,0.511342645,0.599984288
0.400812715,0.46703884,0.51108098,0.600016773
0.401154876,0.466941446,0.510865092,0.600047767
0.401509643,0.466900378,0.510667026,0.600010991
0.402043879,0.467005581,0.510280192,0.599900484
0.402326256,0.466870427,0.510059416,0.600004196
0.402617604,0.466851562,0.509797335,0.600046098
0.402916491,0.466860026,0.509565592,0.600035787
0.403271168,0.466879904,0.509336948,0.599976182
0.403764576,0.466915309,0.509010434,0.599893868
0.404219925,0.466765463,0.508716226,0.599953413
0.40451321,0.466544509,0.508621097,0.600008249
0.404724568,0.466369897,0.508687913,0.59994477
0.40505892,0.466158241,0.508644462,0.599920511
0.40534097,0.465858549,0.508547187,0.600045204
0.40523988,0.465367347,0.508831143,0.60025388
0.405346423,0.465187162,0.509041846,0.600142956
0.405292243,0.464892745,0.509389758,0.600112498
0.405167371,0.464748353,0.509770513,0.599985301
0.404857427,0.464690715,0.510155976,0.599911511
0.404640108,0.464825183,0.510278225,0.599850059
0.404186904,0.464954555,0.510512233,0.599856198
0.403581768,0.465164661,0.510879576,0.59978801
0.403081417,0.465377569,0.51114583,0.599732459
0.402577937,0.46552071,0.511377275,0.599762261
0.402015448,0.465732396,0.511650026,0.599742591
0.401562899,0.466077626,0.51184535,0.599610865
0.40100655,0.466245323,0.51209408,0.599640489
0.400638521,0.466450125,0.512303591,0.59954828
0.400293022,0.466605991,0.512525082,0.59946841
0.400115699,0.466736674,0.51260215,0.599419177
0.399708241,0.466871232,0.513128996,0.599135339
0.399425834,0.467116892,0.513602257,0.598726571
0.399254143,0.467276573,0.513895988,0.59846437
0.399030238,0.467370957,0.514447033,0.598066449
0.398791909,0.467626095,0.51494509,0.597597182
0.398444176,0.467821836,0.515440643,0.597248614
0.398230433,0.468190521,0.515826225,0.596769154
0.397899926,0.468467027,0.51626116,0.596396446
0.397511959,0.468843192,0.516713858,0.595967412
0.39719364,0.469294578,0.516977906,0.595595181
0.396837264,0.469657242,0.517230272,0.595327675
0.396343499,0.470087618,0.517687798,0.594919145
0.395828873,0.470654368,0.518098772,0.594455779
0.395382404,0.471174926,0.518330693,0.594138205
0.394867599,0.471626312,0.518615246,0.593874097
0.394294709,0.472037494,0.519005895,0.593586683
0.393789798,0.472482234,0.519358337,0.593259633
0.393288016,0.472899407,0.519732833,0.592932105
0.392742515,0.473202497,0.520133913,0.592700124
0.39236939,0.47351706,0.520511925,0.592364073
0.392068744,0.47383365,0.520940185,0.59193337
0.391735494,0.474041849,0.521368206,0.591610372
0.39144814,0.47415787,0.52177614,0.591347933
0.39118436,0.474206984,0.522193193,0.591114879
0.390949279,0.474261582,0.522488773,0.59096539
0.390678465,0.474280834,0.522738159,0.590908527
0.39042148,0.474227577,0.523001015,0.5908885
0.390311837,0.47420606,0.523120284,0.590872586
0.390033424,0.473931819,0.52333802,0.591083646
0.389883131,0.473791897,0.523457885,0.591188848
0.389591217,0.473597318,0.523695827,0.591326416
0.389121592,0.473290294,0.524055481,0.591562808
0.388593286,0.472932309,0.524405658,0.591885984
0.387974054,0.47256884,0.524802923,0.59223032
0.387767971,0.472605914,0.524897158,0.592252195
0.387547374,0.472647637,0.525023162,0.592251539
0.387815684,0.47318089,0.524800718,0.591847122
0.387775272,0.473504871,0.524839997,0.591579616
0.387690455,0.473784268,0.524919927,0.591340542
0.387554795,0.474013031,0.525037169,0.591142058
0.387450367,0.474256426,0.525221169,0.590851724
0.387352467,0.474487185,0.525488794,0.590492606
0.387230843,0.474615186,0.525809169,0.590184212
0.387043595,0.474634379,0.526170492,0.589969516
0.386907399,0.474722087,0.526510656,0.589684784
0.386725008,0.474773526,0.526882231,0.589431047
0.386542559,0.47477445,0.527211547,0.589255512
0.386384279,0.474824041,0.527484953,0.589074612
0.386182636,0.474878162,0.527781665,0.588897467
0.385903955,0.474881023,0.528109848,0.588783622
0.385679662,0.47491914,0.528287351,0.588740587
0.385401845,0.474971622,0.528436303,0.588746488
0.385061562,0.475037396,0.528665543,0.588710308
0.384645253,0.47504738,0.528887391,0.588775098
0.384246498,0.475051999,0.529031396,0.588902354
0.383881152,0.475016683,0.529188097,0.589028299
0.383482158,0.474952906,0.529411793,0.589138627
0.383174688,0.474931598,0.529639721,0.589150965
0.382924616,0.474939704,0.529824197,0.58914119
0.382643789,0.474912584,0.53001684,0.589172244
0.382422209,0.474983782,0.5301705,0.589120448
0.382104635,0.475017935,0.530436933,0.589059114
0.381775171,0.475045294,0.530727446,0.588989019
0.381530911,0.475125611,0.530932903,0.588897347
0.38130635,0.475235134,0.531156361,0.588752866
0.380923063,0.475289822,0.531507313,0.588640094
0.380555332,0.475312561,0.531830847,0.588567376
